scenario_idx,pooled_k25,safety_barrier_k25,safety_barrier_mass_k25,propagation_node_k25,propagation_node_mass_k25,other_k25,other_mass_k25,pooled_k50,safety_barrier_k50,safety_barrier_mass_k50,propagation_node_k50,propagation_node_mass_k50,other_k50,other_mass_k50,pooled_k100,safety_barrier_k100,safety_barrier_mass_k100,propagation_node_k100,propagation_node_mass_k100,other_k100,other_mass_k100
28,0.03505970443677478,0.03387999257511569,0.88202876,0.0011797118616590878,0.11797118,0.0,0.0,0.14311632274314975,0.14249929816079143,0.93829757,0.0006170245823582949,0.061702456,0.0,0.0,0.13217588585306841,0.1311013695809216,0.8542128,0.0010745162721468437,0.1457871,0.0,0.0
29,0.024775599198420595,0.023607922202448454,0.88323224,0.0011676769959721358,0.1167677,0.0,0.0,0.09559407187174059,0.09498813619147772,0.9201602,0.0006059356802628557,0.07983989,0.0,0.0,0.11074520726211241,0.11023916330143366,0.89102936,0.0005060439606787669,0.10897068,0.0,0.0
30,0.017411238963329047,0.016262696656038366,0.8851458,0.0011485423072906823,0.11485423,0.0,0.0,0.08065685839853824,0.0800549343352545,0.9027457,0.0006019240632837343,0.097254306,0.0,0.0,0.11660560776692959,0.09061420596421386,0.8550871,0.0007860579650895111,0.11718695,0.02520534383762619,0.027725887
31,0.017427357286243374,0.016270592120236523,0.88432354,0.00115676516600685,0.11567652,0.0,0.0,0.05584562242177816,0.05524437136314166,0.92103064,0.0006012510586364886,0.078969285,0.0,0.0,0.09732062380888996,0.09663045778402739,0.88311124,0.0006901660248625988,0.11688879,0.0,0.0
32,0.25906212512394544,0.2582759926090262,0.88187283,0.0007861325149192943,0.11812718,0.0,0.0,0.28231506490808955,0.2643850884855679,0.9008129,0.0004053282711340956,0.07991006,0.01752464815138761,0.019277118,0.23328910800105432,0.18811815872996523,0.82346016,0.0005934483841389459,0.12750456,0.04457750088695012,0.049035262
33,0.44103041427474654,0.4402350942945794,0.88146317,0.0007953199801671332,0.11853681,0.0,0.0,0.42918195080149646,0.42857961357921204,0.9195984,0.000602337222284364,0.08040158,0.0,0.0,0.36072266870937847,0.35154176851153995,0.9391572,0.0004078011097586662,0.05119239,0.008773099088079845,0.009650411
34,0.30480703869252573,0.2685898527986466,0.88298965,0.0007802969567826015,0.07802969,0.035436888937096615,0.03898059,0.25771746386851524,0.1683193281877307,0.82341146,0.0004023419544846391,0.078693084,0.08899579372629987,0.09789539,0.31200248623944665,0.16173808720424843,0.7748518,0.00030722482043383457,0.060195297,0.14995717421476445,0.16495293
35,0.03225808975444498,0.03110756044816852,0.84583414,0.00115052930627647,0.15416594,0.0,0.0,0.03383181671082856,0.03304415579345795,0.8434981,0.0007876609173706121,0.156502,0.0,0.0,0.06664771251185417,0.0656735378968286,0.8137709,0.000974174615025576,0.18622911,0.0,0.0
36,0.03500273752135257,0.034221030463122616,0.92182934,0.0007817070582299487,0.07817071,0.0,0.0,0.07985800382487696,0.0792518158311867,0.9393811,0.0006061879936902583,0.0606188,0.0,0.0,0.10830971171819803,0.10751339661699912,0.8918807,0.0007963151011988854,0.10811933,0.0,0.0
37,0.1674313082497976,0.16663317125785926,0.92018634,0.0007981369919383144,0.079813704,0.0,0.0,0.2273582965216368,0.22655642763463466,0.9001274,0.0008018688870021155,0.099872544,0.0,0.0,0.18673572295582955,0.18575292294303827,0.8532766,0.0009828000127913101,0.14672337,0.0,0.0
38,0.2567036803972209,0.2559033953130036,0.88158786,0.0008002850842172897,0.11841205,0.0,0.0,0.26646939716757284,0.2660552583000075,0.8429738,0.0004141388675653841,0.15702623,0.0,0.0,0.23781945482668643,0.22882159301971064,0.86065865,0.00040916479265341713,0.1298939,0.008588697014322352,0.009447569
39,0.017335663312970484,0.01695565094982251,0.9619988,0.0003800123631479708,0.038001236,0.0,0.0,0.02973540741262468,0.029143978048035795,0.9032419,0.0005914293645888826,0.09675812,0.0,0.0,0.08401441322220246,0.08323360588104077,0.8831103,0.000780807341161683,0.116889775,0.0,0.0
40,0.025108025754683284,0.02394610276445667,0.88380766,0.0011619229902266161,0.1161923,0.0,0.0,0.03388854695383564,0.03290626326453367,0.9017716,0.0009822836893019725,0.098228365,0.0,0.0,0.04879196423887464,0.04798724959297208,0.8908369,0.000804714645902565,0.10916292,0.0,0.0
41,0.010000000184680174,0.008837518226086355,0.88375175,0.0011624819585938184,0.11624819,0.0,0.0,0.06831106605753696,0.06770529068790683,0.9205574,0.0006057753696301236,0.0794426,0.0,0.0,0.09013833983977057,0.08915867726539109,0.8636355,0.0009796625743795136,0.13636464,0.0,0.0
42,0.36192396512428066,0.3611353353002454,0.921137,0.0007886298240352737,0.07886298,0.0,0.0,0.3324754739079146,0.2796849318690497,0.8819536,0.0004079629840628509,0.060425542,0.052382579054802064,0.05762085,0.3638563598277584,0.2580223465618578,0.8141837,0.0005986092154727132,0.07005743,0.10523540405042783,0.11575897
43,0.03202441233150179,0.030488865833168007,0.7290409,0.0015355464983337855,0.27095917,0.0,0.0,0.0333082707818992,0.03251475304285962,0.8027173,0.0007935177390395826,0.19728266,0.0,0.0,0.055278789725328153,0.05419793880792152,0.76339287,0.0010808509174066259,0.23660709,0.0,0.0
44,0.09216649495277295,0.09097479718622911,0.8808303,0.001191697766543831,0.11916977,0.0,0.0,0.1929026809745848,0.192094276550371,0.8999828,0.0008084044242137967,0.100017264,0.0,0.0,0.20256589627531277,0.16631539687964592,0.8136972,0.001283720731173479,0.14783931,0.03496677866449336,0.038463466
45,0.061297286089152914,0.06012422507413025,0.88269395,0.0011730610150226678,0.1173061,0.0,0.0,0.1240705669798178,0.10588206493192574,0.84449273,0.0013700693772124323,0.13700694,0.016818432670679596,0.01850028,0.18946402611852872,0.12804665589470596,0.7580875,0.001572373210635079,0.17608295,0.05984499701318766,0.06582951
46,0.035404339592469344,0.03420579154915821,0.88014525,0.0011985480433111223,0.1198548,0.0,0.0,0.1592571417214862,0.15862972567891653,0.91860205,0.0006274160425696646,0.08139797,0.0,0.0,0.148715101424431,0.13896671288449708,0.79803807,0.0013635417705136228,0.19273849,0.008384846769420341,0.009223334
47,0.03493630629289167,0.03377920541001845,0.88428986,0.0011571008828732208,0.11571009,0.0,0.0,0.05454357514507466,0.05374895717024075,0.88354594,0.0007946179748339036,0.116454035,0.0,0.0,0.09717443811198181,0.09599593705152487,0.8626789,0.00117850106045695,0.13732097,0.0,0.0
48,0.02531823572076334,0.024156092601361073,0.8837857,0.0011621431194022663,0.116214305,0.0,0.0,0.03344089450484878,0.03264393545189349,0.88122416,0.0007969590529552996,0.11877584,0.0,0.0,0.05435831997178952,0.05318399502600584,0.8144924,0.0011743249457836767,0.18550757,0.0,0.0
49,0.0695636648969141,0.06840190647624465,0.8452564,0.0011617584206694371,0.15474364,0.0,0.0,0.06019497858741442,0.059593677792113164,0.8240644,0.0006013007953012599,0.17593563,0.0,0.0,0.11867973493864341,0.11807659844476948,0.8407989,0.0006031364938739323,0.15920103,0.0,0.0
50,0.017406313728385345,0.017406313728385345,1.0,0.0,0.0,0.0,0.0,0.04644593651067045,0.045867881669628484,0.90382403,0.0005780548410419641,0.09617593,0.0,0.0,0.09129468818841256,0.09099060333126696,0.9110662,0.0003040848571455756,0.088933945,0.0,0.0
51,0.017282193531091793,0.01690705686999155,0.9624863,0.0003751366611002406,0.037513666,0.0,0.0,0.05462185413936161,0.054035043304752915,0.90443015,0.0005868108346086882,0.095569804,0.0,0.0,0.10027961948361425,0.06533600323868978,0.8281386,0.0008694692977513906,0.13437982,0.034074146947173055,0.03748157
52,0.009999999806689832,0.00884441123676444,0.88444114,0.0011555885699253915,0.115558855,0.0,0.0,0.08047259450510426,0.07967734622511392,0.9204752,0.0007952482799903482,0.07952483,0.0,0.0,0.09313715435746438,0.08310794181351733,0.8067274,0.0015541076498906217,0.18395005,0.008475104894056446,0.009322617
53,0.04243192607198859,0.04126433471952701,0.8832409,0.0011675913524615846,0.116759144,0.0,0.0,0.08097672727430859,0.07999804921301988,0.883621,0.0009786780612887171,0.11637899,0.0,0.0,0.11863840333106301,0.1086050938192283,0.82525223,0.001362974097269656,0.16521043,0.008670335414565054,0.009537371
54,0.11092475993120426,0.11011567665722177,0.9190917,0.0008090832739824813,0.08090833,0.0,0.0,0.20850802149435851,0.2078929807892696,0.93849593,0.0006150407050889563,0.061504073,0.0,0.0,0.1719312405312622,0.17113405568999399,0.8915055,0.0007971848412682475,0.108494475,0.0,0.0
55,0.049715462966205555,0.049715462966205555,1.0,0.0,0.0,0.0,0.0,0.056239371625963465,0.05564913422711442,0.9409763,0.0005902373988490374,0.059023738,0.0,0.0,0.10272798049276553,0.08522437796511277,0.874754,0.0006872499140591885,0.106748074,0.016816352613593575,0.018497992
56,0.017505462713357036,0.01631589201362126,0.8810429,0.0011895706997357776,0.11895707,0.0,0.0,0.06767917096074928,0.06630822061732218,0.84432375,0.0013709503434270929,0.15567611,0.0,0.0,0.09831882715038973,0.08823238058789731,0.8048195,0.001569309959433988,0.1858116,0.008517136603058409,0.009368853
57,0.06317429794529433,0.06198863173248699,0.8814334,0.001185666212807336,0.118566625,0.0,0.0,0.14730488422183274,0.14650148154741013,0.9196597,0.0008034026744226302,0.080340266,0.0,0.0,0.18782576318643834,0.1434887820897748,0.82496727,0.0010786821938735822,0.12744857,0.04325829890279001,0.04758414
58,0.03618412336382164,0.03500740482837597,0.88232815,0.00117671853544567,0.117671855,0.0,0.0,0.09377825578295484,0.0925983381612022,0.8820083,0.0011799176217526363,0.11799176,0.0,0.0,0.13224514173661941,0.11349118841892089,0.8333118,0.0013824915728022117,0.14757963,0.017371461744896313,0.019108612
59,0.017137559593047996,0.015977982680661407,0.8840423,0.00115957691238659,0.11595769,0.0,0.0,0.12145833315197484,0.12085295244784489,0.88174707,0.0006053807041299419,0.118253015,0.0,0.0,0.13057891824952325,0.13016713995354423,0.9098846,0.00041177829597901583,0.09011543,0.0,0.0
60,0.06898340655997802,0.0677813323911386,0.8797926,0.0012020741688394275,0.120207414,0.0,0.0,0.10848291446801518,0.10766751576388014,0.86130077,0.0008153987041350284,0.13869914,0.0,0.0,0.14249567365206303,0.1416896162494973,0.8511612,0.0008060574025657358,0.14883868,0.0,0.0
61,0.09697115986524972,0.09578141534812935,0.8810255,0.001189744517120376,0.11897445,0.0,0.0,0.1126274936963573,0.11200888167864305,0.9000184,0.0006186120177142754,0.0999816,0.0,0.0,0.1381781980674629,0.13709128862624567,0.8526113,0.0010869094412172175,0.14738865,0.0,0.0
