scenario_idx,pooled_k25,safety_barrier_k25,safety_barrier_mass_k25,propagation_node_k25,propagation_node_mass_k25,other_k25,other_mass_k25,pooled_k50,safety_barrier_k50,safety_barrier_mass_k50,propagation_node_k50,propagation_node_mass_k50,other_k50,other_mass_k50,pooled_k100,safety_barrier_k100,safety_barrier_mass_k100,propagation_node_k100,propagation_node_mass_k100,other_k100,other_mass_k100
216,0.0714197592153744,0.07062591685286217,0.92061573,0.0007938423625122301,0.07938424,0.0,0.0,0.08661073842318052,0.08562555259593806,0.78786975,0.00098518582724209,0.09851859,3.8150712500687915e-16,0.11361166,0.13722215088158857,0.10125409460573187,0.72805053,0.001557159584637736,0.15571596,0.034410896691218974,0.11623356
217,0.07148620712595433,0.07069609176290813,0.9209885,0.0007901153630462,0.07901154,0.0,0.0,0.08713127098203176,0.08539730134649247,0.7503611,0.0017339696355390991,0.17339696,1.9038886983934178e-16,0.07624193,0.14655126626579787,0.09333910701056596,0.7172795,0.001666936699525429,0.16669366,0.05154522255570651,0.11602682
218,0.008427920967240234,0.00764070390838597,0.76407033,0.0007872170588534686,0.07872171,7.952046254329353e-16,0.15720786,0.06915523145252081,0.06855060213866876,0.7816785,0.0006046293138513496,0.060462933,7.000780584893964e-16,0.15785852,0.06212540052553544,0.06142807062040398,0.7333554,0.0006973299051305555,0.069732994,8.966684561349205e-16,0.1969116
219,0.010000000160454428,0.00921393188782293,0.92139316,0.000786068272631498,0.07860683,0.0,0.0,0.009230141020802095,0.008255425783875074,0.82554257,0.0009747152369267293,0.09747153,2.9214339844793977e-16,0.07698576,0.03928494464056142,0.03783240558713744,0.7949937,0.0014525390534237703,0.14525391,2.0292182517656223e-16,0.059752427
220,0.32098987207609336,0.320587325887589,0.880804,0.0004025461885042496,0.04025462,2.042608666355352e-16,0.078941405,0.2702599788498184,0.19878512316604943,0.7831627,0.00039737585742401953,0.039737586,0.07107747982634499,0.17709966,0.22365991170533706,0.16005467929786055,0.7428763,0.0005933409727702436,0.0593341,0.06301189143470633,0.19778958
221,0.10133773873351835,0.10054883825872848,0.8444772,0.0007889004747896734,0.07889005,1.9164433082258074e-16,0.076632716,0.1350640208700094,0.11736086390299548,0.823064,0.000606688379871834,0.060668837,0.017096468587142106,0.1162672,0.15422260152134035,0.10995966615681563,0.75553143,0.0006015489365364591,0.060154893,0.043661386427988245,0.18431358
222,0.07141359886463804,0.07061193653224045,0.76503044,0.0008016623323970098,0.080166236,5.920722196317963e-16,0.15480329,0.11730316319631658,0.11669570049717405,0.7821036,0.000607462699141826,0.060746267,6.955153895553988e-16,0.15715015,0.09570124311699571,0.09461915628296035,0.72486264,0.0010820868340347173,0.10820868,6.499000792154908e-16,0.16692863
223,0.008047932351004752,0.00723567260387142,0.72356725,0.0008122597471323454,0.08122597,9.87414020989667e-16,0.19520667,0.054263256575960865,0.05346176521182951,0.7417267,0.0008014913641305608,0.08014914,8.024916886837878e-16,0.17812401,0.04707674843603332,0.04599414353947493,0.6941904,0.0010826048965574939,0.10826048,8.988370380237054e-16,0.1975492
224,0.19324060701122062,0.1924408499778565,0.8023903,0.0007997570333639766,0.0799757,1.9282948323356722e-16,0.11763407,0.18080050587779123,0.1801953479263485,0.85943013,0.0006051579514425529,0.060515795,1.955844161848753e-16,0.080054045,0.15507816631421908,0.11996993477413,0.755872,0.0009823584175919565,0.09823583,0.034125873122497145,0.14589214
225,0.03973023032973145,0.03895404249014292,0.8852716,0.000776187839588522,0.077618785,8.883548596497122e-31,0.03710954,0.06986798819856394,0.06945719566694485,0.86379045,0.00041079253161881016,0.041079253,2.881249991332942e-16,0.09513035,0.12772983632206472,0.08428946652924105,0.75819206,0.0008769443807334166,0.08769443,0.04256342541209026,0.15411347
226,0.039858696190138196,0.03869233219105857,0.8455674,0.001166363999079631,0.1166364,9.04793302726402e-31,0.037796225,0.06952986993280141,0.06835546496529558,0.78602296,0.0011744049675055154,0.117440484,2.9135072963264725e-16,0.096536614,0.0793111820735226,0.06946611024968019,0.75533146,0.0013716847724635358,0.13716848,0.008473387051378881,0.10750021
