trial_id,condition,speed,delay_ms,offset_m,seed,rescue_c1,rescue_c2,c3_fault,speed_mps,config_sha256,initial_gap_m,t_start_s,perception_ok,planner_ok,monitor_ok,controller_ok,no_fault_flags,all_pass,nan_or_unstable,label,ordered_events,margin_breach,t_mismatch_s,trigger_t_s,breach_start_t_s,positive_cmd_during_delay,pos_cmd_runs_json,min_margin_m,peak_contact_force_n,gate_violations,first_gate_violation_t_s,reconciliation_logged,c3_fault_start_t_s,t_final_s,baseline_trigger_t_s,stop_latency_s
T1807,C4,0.15,25,0.0,2007,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.810394875271181,0.09929178544331645,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.610394875271181,0,1,0.030000000000000013,False,,0.032000000000000015,4.10199999999977,-4.06999999999977
T1808,C4,0.15,25,0.0,2008,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8158063004135472,0.10743808115605875,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6158063004135472,0,1,0.030000000000000013,False,,0.032000000000000015,4.141999999999766,-4.109999999999766
T1809,C4,0.15,25,0.0,2009,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7884783102283679,0.10405825161735721,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5884783102283679,0,1,0.030000000000000013,False,,0.032000000000000015,3.9619999999997852,-3.929999999999785
T1810,C4,0.15,25,0.0,2010,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7897396498151904,0.10337277553749558,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5897396498151903,0,1,0.030000000000000013,False,,0.032000000000000015,3.9619999999997852,-3.929999999999785
T1811,C4,0.15,25,0.0,2011,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8099000000367622,0.09007591927072212,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6099000000367623,0,1,0.030000000000000013,False,,0.032000000000000015,4.0819999999997725,-4.0499999999997724
T1812,C4,0.15,25,0.0,2012,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789512751771736,0.08292894093741042,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.589512751771736,0,1,0.030000000000000013,False,,0.032000000000000015,3.9419999999997875,-3.9099999999997874
T1813,C4,0.15,25,0.0,2013,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7908453791260267,0.09047304222016159,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5908453791260266,0,1,0.030000000000000013,False,,0.032000000000000015,3.9619999999997852,-3.929999999999785
T1814,C4,0.15,25,0.0,2014,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8167433611245867,0.10857002910916988,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6167433611245867,0,1,0.030000000000000013,False,,0.032000000000000015,4.141999999999766,-4.109999999999766
T1815,C4,0.15,25,0.0,2015,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8001628881859826,0.08889580491419458,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6001628881859826,0,1,0.030000000000000013,False,,0.032000000000000015,4.001999999999781,-3.9699999999997813
T1816,C4,0.15,25,0.0,2016,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8186875540037776,0.09358703521697766,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6186875540037775,0,1,0.030000000000000013,False,,0.032000000000000015,4.141999999999766,-4.109999999999766
T1817,C4,0.15,25,0.0,2017,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.817677091792478,0.10139056452629175,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6176770917924781,0,1,0.030000000000000013,False,,0.032000000000000015,4.161999999999764,-4.129999999999764
T1818,C4,0.15,25,0.0,2018,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994961317005199,0.08716973069253682,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5994961317005199,0,1,0.030000000000000013,False,,0.032000000000000015,4.021999999999779,-3.989999999999779
T1819,C4,0.15,25,0.0,2019,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.785787985588478,0.09768854383740702,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.585787985588478,0,1,0.030000000000000013,False,,0.032000000000000015,3.9419999999997875,-3.9099999999997874
T1820,C4,0.15,25,0.0,2020,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7987323017328916,0.10057368924581626,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5987323017328916,0,1,0.030000000000000013,False,,0.032000000000000015,4.021999999999779,-3.989999999999779
T1821,C4,0.15,25,0.0,2021,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8102779131173867,0.11765527465844795,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6102779131173868,0,1,0.030000000000000013,False,,0.032000000000000015,4.10199999999977,-4.06999999999977
T1822,C4,0.15,25,0.0,2022,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789897042538104,0.08371960246701945,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.589897042538104,0,1,0.030000000000000013,False,,0.032000000000000015,3.9419999999997875,-3.9099999999997874
T1823,C4,0.15,25,0.0,2023,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7835221781905114,0.08881760177349057,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5835221781905113,0,1,0.030000000000000013,False,,0.032000000000000015,3.9219999999997897,-3.8899999999997896
T1824,C4,0.15,25,0.0,2024,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8070332535192514,0.0885729280495303,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6070332535192513,0,1,0.030000000000000013,False,,0.032000000000000015,4.061999999999775,-4.029999999999775
T1825,C4,0.15,25,0.0,2025,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8197783122067105,0.09528038963668592,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6197783122067104,0,1,0.030000000000000013,False,,0.032000000000000015,4.141999999999766,-4.109999999999766
T1826,C4,0.15,25,0.0,2026,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7871573925470174,0.10559652662860619,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5871573925470175,0,1,0.030000000000000013,False,,0.032000000000000015,3.9619999999997852,-3.929999999999785
T1827,C4,0.15,25,0.0,2027,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7803202184162308,0.09543530203540339,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5803202184162308,0,1,0.030000000000000013,False,,0.032000000000000015,3.901999999999792,-3.869999999999792
T1828,C4,0.15,25,0.0,2028,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7954700926092027,0.10370226895769075,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5954700926092027,0,1,0.030000000000000013,False,,0.032000000000000015,4.001999999999781,-3.9699999999997813
T1829,C4,0.15,25,0.0,2029,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8119647070605372,0.0815364767823116,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6119647070605372,0,1,0.030000000000000013,False,,0.032000000000000015,4.0819999999997725,-4.0499999999997724
T1830,C4,0.15,25,0.0,2030,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7958523197198362,0.11224317685757487,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5958523197198362,0,1,0.030000000000000013,False,,0.032000000000000015,4.001999999999781,-3.9699999999997813
T1831,C4,0.15,25,0.0,2031,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7954243525546194,0.10119909925680591,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5954243525546195,0,1,0.030000000000000013,False,,0.032000000000000015,4.021999999999779,-3.989999999999779
T1832,C4,0.15,25,0.0,2032,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8006693967560362,0.10449057070516544,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6006693967560361,0,1,0.030000000000000013,False,,0.032000000000000015,4.041999999999777,-4.009999999999777
T1833,C4,0.15,25,0.0,2033,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7834350532004981,0.10716253948526198,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5834350532004982,0,1,0.030000000000000013,False,,0.032000000000000015,3.9219999999997897,-3.8899999999997896
T1834,C4,0.15,25,0.0,2034,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7821556515010136,0.11161165316890741,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5821556515010136,0,1,0.030000000000000013,False,,0.032000000000000015,3.901999999999792,-3.869999999999792
T1835,C4,0.15,25,0.0,2035,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.786803986032521,0.11249397853681042,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5868039860325209,0,1,0.030000000000000013,False,,0.032000000000000015,3.9419999999997875,-3.9099999999997874
T1836,C4,0.15,25,0.0,2036,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8189342653395623,0.09613438368255466,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6189342653395622,0,1,0.030000000000000013,False,,0.032000000000000015,4.121999999999768,-4.089999999999768
T1837,C4,0.15,25,0.0,2037,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8159728042300509,0.09244486982705116,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.615972804230051,0,1,0.030000000000000013,False,,0.032000000000000015,4.10199999999977,-4.06999999999977
T1838,C4,0.15,25,0.0,2038,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8063500029495926,0.11939689460506749,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6063500029495925,0,1,0.030000000000000013,False,,0.032000000000000015,4.061999999999775,-4.029999999999775
T1839,C4,0.15,25,0.0,2039,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8047207709297616,0.11654742399412817,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6047207709297615,0,1,0.030000000000000013,False,,0.032000000000000015,4.041999999999777,-4.009999999999777
T1840,C4,0.15,25,0.0,2040,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8075192745553561,0.1065864587383118,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6075192745553561,0,1,0.030000000000000013,False,,0.032000000000000015,4.10199999999977,-4.06999999999977
T1841,C4,0.15,25,0.0,2041,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8031992535154745,0.1137972150723407,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6031992535154744,0,1,0.030000000000000013,False,,0.032000000000000015,4.041999999999777,-4.009999999999777
T1842,C4,0.15,25,0.0,2042,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8013387209429204,0.091730331449849,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6013387209429204,0,1,0.030000000000000013,False,,0.032000000000000015,4.001999999999781,-3.9699999999997813
T1843,C4,0.15,25,0.0,2043,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8135382964035414,0.0959499303061809,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6135382964035414,0,1,0.030000000000000013,False,,0.032000000000000015,4.10199999999977,-4.06999999999977
T1844,C4,0.15,25,0.0,2044,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7981601245650586,0.11508817293127488,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5981601245650585,0,1,0.030000000000000013,False,,0.032000000000000015,4.041999999999777,-4.009999999999777
T1845,C4,0.15,25,0.0,2045,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8166431408284712,0.09936367038267789,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6166431408284712,0,1,0.030000000000000013,False,,0.032000000000000015,4.121999999999768,-4.089999999999768
T1846,C4,0.15,25,0.0,2046,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7969185989000994,0.08144839043107538,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5969185989000994,0,1,0.030000000000000013,False,,0.032000000000000015,4.001999999999781,-3.9699999999997813
T1847,C4,0.15,25,0.0,2047,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994740886644331,0.101324323110639,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5994740886644332,0,1,0.030000000000000013,False,,0.032000000000000015,4.021999999999779,-3.989999999999779
T1848,C4,0.15,25,0.0,2048,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8111374456800007,0.11535144758690304,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.6111374456800007,0,1,0.030000000000000013,False,,0.032000000000000015,4.10199999999977,-4.06999999999977
T1849,C4,0.15,25,0.0,2049,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.794105495830023,0.0975304332757739,True,True,True,True,True,True,False,CONTAINED,False,False,0.032000000000000015,0.032000000000000015,,False,[],0.5941054958300229,0,1,0.030000000000000013,False,,0.032000000000000015,3.981999999999783,-3.949999999999783
T1850,C4,0.15,50,0.0,2000,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8030054527543055,0.10625698437171549,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6030054527543054,0,1,0.05000000000000003,False,,0.05200000000000003,4.061999999999775,-4.009999999999775
T1851,C4,0.15,50,0.0,2001,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7969467920998143,0.08814898057116742,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5969467920998144,0,1,0.05000000000000003,False,,0.05200000000000003,3.981999999999783,-3.929999999999783
T1852,C4,0.15,50,0.0,2002,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8155503742941208,0.11842844910122304,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6155503742941209,0,1,0.05000000000000003,False,,0.05200000000000003,4.121999999999768,-4.0699999999997685
T1853,C4,0.15,50,0.0,2003,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7917851899824734,0.11524635688352662,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5917851899824733,0,1,0.05000000000000003,False,,0.05200000000000003,4.001999999999781,-3.9499999999997812
T1854,C4,0.15,50,0.0,2004,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8056081206603932,0.09163625115989077,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6056081206603932,0,1,0.05000000000000003,False,,0.05200000000000003,4.041999999999777,-3.989999999999777
T1855,C4,0.15,50,0.0,2005,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8087098800885579,0.09935483591218101,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.608709880088558,0,1,0.05000000000000003,False,,0.05200000000000003,4.0819999999997725,-4.029999999999773
T1856,C4,0.15,50,0.0,2006,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8148790546334592,0.10236286484297535,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6148790546334593,0,1,0.05000000000000003,False,,0.05200000000000003,4.141999999999766,-4.089999999999766
T1857,C4,0.15,50,0.0,2007,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.810394875271181,0.09929178544331645,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.610394875271181,0,1,0.05000000000000003,False,,0.05200000000000003,4.10199999999977,-4.049999999999771
T1858,C4,0.15,50,0.0,2008,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8158063004135472,0.10743808115605875,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6158063004135472,0,1,0.05000000000000003,False,,0.05200000000000003,4.141999999999766,-4.089999999999766
T1859,C4,0.15,50,0.0,2009,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7884783102283679,0.10405825161735721,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5884783102283679,0,1,0.05000000000000003,False,,0.05200000000000003,3.9619999999997852,-3.909999999999785
T1860,C4,0.15,50,0.0,2010,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7897396498151904,0.10337277553749558,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5897396498151903,0,1,0.05000000000000003,False,,0.05200000000000003,3.9619999999997852,-3.909999999999785
T1861,C4,0.15,50,0.0,2011,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8099000000367622,0.09007591927072212,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6099000000367623,0,1,0.05000000000000003,False,,0.05200000000000003,4.0819999999997725,-4.029999999999773
T1862,C4,0.15,50,0.0,2012,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789512751771736,0.08292894093741042,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.589512751771736,0,1,0.05000000000000003,False,,0.05200000000000003,3.9419999999997875,-3.8899999999997874
T1863,C4,0.15,50,0.0,2013,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7908453791260267,0.09047304222016159,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5908453791260266,0,1,0.05000000000000003,False,,0.05200000000000003,3.9619999999997852,-3.909999999999785
T1864,C4,0.15,50,0.0,2014,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8167433611245867,0.10857002910916988,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6167433611245867,0,1,0.05000000000000003,False,,0.05200000000000003,4.141999999999766,-4.089999999999766
T1865,C4,0.15,50,0.0,2015,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8001628881859826,0.08889580491419458,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6001628881859826,0,1,0.05000000000000003,False,,0.05200000000000003,4.001999999999781,-3.9499999999997812
T1866,C4,0.15,50,0.0,2016,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8186875540037776,0.09358703521697766,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6186875540037775,0,1,0.05000000000000003,False,,0.05200000000000003,4.141999999999766,-4.089999999999766
T1867,C4,0.15,50,0.0,2017,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.817677091792478,0.10139056452629175,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6176770917924781,0,1,0.05000000000000003,False,,0.05200000000000003,4.161999999999764,-4.109999999999764
T1868,C4,0.15,50,0.0,2018,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994961317005199,0.08716973069253682,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5994961317005199,0,1,0.05000000000000003,False,,0.05200000000000003,4.021999999999779,-3.969999999999779
T1869,C4,0.15,50,0.0,2019,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.785787985588478,0.09768854383740702,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.585787985588478,0,1,0.05000000000000003,False,,0.05200000000000003,3.9419999999997875,-3.8899999999997874
T1870,C4,0.15,50,0.0,2020,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7987323017328916,0.10057368924581626,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5987323017328916,0,1,0.05000000000000003,False,,0.05200000000000003,4.021999999999779,-3.969999999999779
T1871,C4,0.15,50,0.0,2021,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8102779131173867,0.11765527465844795,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6102779131173868,0,1,0.05000000000000003,False,,0.05200000000000003,4.10199999999977,-4.049999999999771
T1872,C4,0.15,50,0.0,2022,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789897042538104,0.08371960246701945,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.589897042538104,0,1,0.05000000000000003,False,,0.05200000000000003,3.9419999999997875,-3.8899999999997874
T1873,C4,0.15,50,0.0,2023,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7835221781905114,0.08881760177349057,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5835221781905113,0,1,0.05000000000000003,False,,0.05200000000000003,3.9219999999997897,-3.8699999999997896
T1874,C4,0.15,50,0.0,2024,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8070332535192514,0.0885729280495303,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6070332535192513,0,1,0.05000000000000003,False,,0.05200000000000003,4.061999999999775,-4.009999999999775
T1875,C4,0.15,50,0.0,2025,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8197783122067105,0.09528038963668592,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.6197783122067104,0,1,0.05000000000000003,False,,0.05200000000000003,4.141999999999766,-4.089999999999766
T1876,C4,0.15,50,0.0,2026,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7871573925470174,0.10559652662860619,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5871573925470175,0,1,0.05000000000000003,False,,0.05200000000000003,3.9619999999997852,-3.909999999999785
T1877,C4,0.15,50,0.0,2027,True,False,False,0.15,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7803202184162308,0.09543530203540339,True,True,True,True,True,True,False,CONTAINED,False,False,0.05200000000000003,0.05200000000000003,,False,[],0.5803202184162308,0,1,0.05000000000000003,False,,0.05200000000000003,3.901999999999792,-3.849999999999792
