"doc_id","dominant_topic","max_prob"
1093,11,0.522342405982083
1094,11,0.887453996098956
1096,4,0.794222114763221
1105,10,0.525450974097504
1110,4,0.555997482588973
1112,7,0.311435579081649
1113,11,0.408116502655959
1118,3,0.391561299794361
1121,6,0.733701213552357
1127,1,0.867007585063765
1129,1,0.537246448741034
1130,4,0.291195499875507
1135,10,0.525181183344722
1136,11,0.315777065238473
1142,2,0.513124704791514
1144,9,0.667892609924003
1145,4,0.416930898097232
1146,9,0.796993698330042
1148,6,0.461820504202448
1149,4,0.610851619968825
1150,3,0.402190995142054
1153,10,0.759192268480391
1156,9,0.456592620825233
1162,4,0.952573711581972
1166,5,0.691942150003153
1167,4,0.664507250867487
1172,5,0.844686806102828
1174,4,0.468223502848396
1175,4,0.602173087838141
1180,10,0.820563761251264
1183,5,0.608284434543337
1184,4,0.379739982297338
1185,1,0.569865723529098
1187,4,0.503339281207828
1188,4,0.807920491891981
1194,5,0.740496283358721
1198,11,0.823148094031
1201,4,0.75920465769995
1204,7,0.700138121003329
1205,6,0.711188993209392
1208,4,0.380611922227011
1213,11,0.858344664572896
1217,5,0.521397452852225
1218,4,0.292920682795737
1219,7,0.453524694837142
1222,1,0.668842509610247
1225,6,0.366559797132421
1231,4,0.224684988718156
1232,2,0.329121951212537
1241,5,0.775089160811156
1242,1,0.387366726727379
1244,4,0.395909298656212
1250,4,0.697319002470693
1251,9,0.521980249296285
1253,11,0.198487938960125
1256,4,0.602927903570175
1260,1,0.276875577997966
1266,4,0.375792647223789
1272,4,0.651304396871715
1273,7,0.528732629045407
1279,2,0.349243335131832
1285,2,0.453737799795651
1287,7,0.388537742962449
1294,9,0.717398233942868
1298,9,0.274042830467941
1299,4,0.633301841947365
1302,11,0.531845827635424
1305,4,0.564998280131369
1311,11,0.761047620554181
1313,11,0.691319347647145
1315,5,0.505631283360885
1316,9,0.678522667275884
1319,9,0.314187419649001
1324,5,0.592930030342025
1328,5,0.592930030342025
1330,10,0.555988287937151
1332,9,0.240033743556127
1333,4,0.821110835224031
1335,11,0.409285627602543
1342,1,0.41661125789357
1343,1,0.548431731897147
1347,4,0.532549148111354
1351,1,0.650931126756888
1357,4,0.651611821307217
1359,5,0.625651257724274
1360,7,0.71942282760805
1361,12,0.398154479913184
1363,9,0.356910735694841
1368,2,0.278711321613907
1380,11,0.408377917956061
